Facility_ID,Name_EN,Name_Bn,Code,Email,Agency,Facility_Type_ID,Facility_Type,Division_ID,Division_En,Division_Bn,District_ID,District_EN,District_Bn,Upazila_ID,Upazila_En,Upazila_Bn,City Corporation,City Corporation Bn,Paurasava_En,Union_En
1171,Satrajitpur Uh&fwc,ছত্রাজিতপুর ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10001177,satrajitpur@uhfwc.dghs.gov.bd,DGHS,37,Union Health & Family Welfare Center (UH&FWC),3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Satrujitpur
1145,Mokamtala Union Health Sub Center,মোকামতলা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001151,bhagkhola@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,29,Bogura,বগুরা,425,Shibganj,শিবগঞ্জ,Bogura N/A,বগুরা এন/এ,Unions Of Shibganj Upazila,Mokamtala
1164,Chakkirti Union Health Sub Center,চককীর্তি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001170,chakkirti@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Chak Kirti
1165,Dhainagar Union Health Sub Center,ধাইনগড় ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001171,dhainagar@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Dhainagar
1166,Kansat Union Health Sub Center,কানসাট ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001172,kansat@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Kansat
1167,Manakasha Union Health Sub Center,মনাকশা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001173,manakasha@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Manakosa
1168,Namotikoir Union Health Sub Center,নামোটিকরী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001174,namotikoir@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Mobarakpur
1169,Ranihati Union Health Sub Center,রাণীহাতি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001175,ranihati@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Naya Naobhanga
1170,Sahabajpur Union Health Sub Center,সাহাবাজপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001176,sahabajpur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Shahbajpur
1172,Trimohoni Union Health Sub Center,ত্রিমোহনী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001178,trimohoni@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,30,Chapainawabganj,চাঁপাইনবাবগঞ্জ,425,Shibganj,শিবগঞ্জ,Chapainawabganj N/A,চাঁপাইনবাবগঞ্জ এন/এ,Unions Of Shibganj Upazila,Chak Kirti
1466,Atgharia Upazila Health Complex,"উপজেলা স্বাস্থ্য কমপ্লেক্স ,আটঘরিয়া, পাবনা।",10001472,atgharia@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,426,Atgharia,আটঘারিয়া,Pabna N/A,পাবনা এন/এ,Atgharia Paurasava,
1465,Ekdanta Union Health Sub Center,"একদন্ত ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র ,আটঘরিয়া, পাবনা।",10001471,ekdanta@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,426,Atgharia,আটঘারিয়া,Pabna N/A,পাবনা এন/এ,Unions Of Atgharia Upazila,Ekdanta
33735,"Basunti Bosu Sriti 10 bed Hospital, Nagarbari, Bera, Pabna","বাসন্তী বসু স্মৃতি ১০ বেড হাসপাতাল, নগরবাড়ী, বেড়া, পাবনা।",10034147,nagarbari@hospi10.dghs.gov.bd,DGHS,27,10-bed Hospital,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,427,Bera,বেরা,Pabna N/A,পাবনা এন/এ,Unions Of Bera Upazila,
1470,Bera Upazila Health Complex,"বেড়া, উপজেলা স্বাস্থ্য কমপ্লেক্স",10001476,bera@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,427,Bera,বেরা,Pabna N/A,পাবনা এন/এ,Bera Paurasava,
1468,Haturiankalia Union Health Sub Center,হাটুরিয়ানকালিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001474,haturiankalia@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,427,Bera,বেরা,Pabna N/A,পাবনা এন/এ,Unions Of Bera Upazila,Haturia Nakalia
1469,Natun Bharenga Union Health Sub Center,নতুন ভারেঙ্গা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001475,natunbharenga@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,427,Bera,বেরা,Pabna N/A,পাবনা এন/এ,Unions Of Bera Upazila,Nutan Bharenga
1471,Rajnarayanpur Union Health Sub Center,রাজনারায়নপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001477,rajnarayanpur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,427,Bera,বেরা,Pabna N/A,পাবনা এন/এ,Unions Of Bera Upazila,Jatsakhni
1467,Bhangura Upazila Health Complex,"উপজেলা স্বাস্থ্য কমপ্লেক্স, ভাঙ্গুড়া",10001473,bhangura@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,428,Bhangura,ভাঙ্গুড়া,Pabna N/A,পাবনা এন/এ,Unions Of Bhangura Upazila,Bhangura
1473,Chatmohar Upazila Health Complex,চাটমোহর উপজেলা স্বাস্থ্য কমপ্লেক্স,10001479,chatmohar@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,429,Chatmohar,চাটমোহর,Pabna N/A,পাবনা এন/এ,Chatmohar Paurasava,Urban Ward No-01
1472,Chaikhola Union Health Sub Center,ছাইকোলা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001478,chaikhola@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,429,Chatmohar,চাটমোহর,Pabna N/A,পাবনা এন/এ,Unions Of Chatmohar Upazila,Chhaikhola
1474,Shitlai Union Health Sub Center,শিতলাই ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001480,shitlai@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,429,Chatmohar,চাটমোহর,Pabna N/A,পাবনা এন/এ,Unions Of Chatmohar Upazila,Nimaichara
1475,Faridpur Upazila Health Complex,ফরিদপুর উপজেলা স্বাস্থ্য কমপ্লেক্স,10001481,faridpur@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,430,Faridpur,ফরিদপুর,Pabna N/A,পাবনা এন/এ,Faridpur Paurasava,Urban Ward No-08
1476,Iswardi Upazila Health Complex,"ঈশ্বরদী, উপজেলা স্বাস্থ্য কমপ্লেক্স",10001482,iswardi@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,431,Ishwardi,ঈশ্বরদী,Pabna N/A,পাবনা এন/এ,Ishwardi Paurasava,Urban Ward No-07
2236,Pabna Medical College,পাবনা মেডিকেল কলেজ,10002291,pmc@ac.dghs.gov.bd,DGHS,4,Medical College,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,432,Pabna Sadar,পাবনা সদর,Pabna N/A,পাবনা এন/এ,Pabna Paurasava,
35005,Pabna Medical College Hospital,পাবনা মেডিকেল কলেজ হাসপাতাল।,10035417,,DGHS,5,Medical College Hospital,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,432,Pabna Sadar,পাবনা সদর,Pabna N/A,পাবনা এন/এ,,
1478,Pabna 250 bed General Hospital,"২৫০ শয্যা বিশিষ্ট জেনারেল হাসপাতাল, পাবনা",10001484,pabna@hospi.dghs.gov.bd,DGHS,28,District/General Hospital,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,432,Pabna Sadar,পাবনা সদর,Pabna N/A,পাবনা এন/এ,Pabna Paurasava,Urban Ward No-09
1483,Pabna Chest Disease Hospital,পাবনা বক্ষব্যাধি হাসপাতাল,10001489,pabnacdh@tc.dghs.gov.bd,DGHS,34,Chest Disease Hospital,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,432,Pabna Sadar,পাবনা সদর,Pabna N/A,পাবনা এন/এ,Pabna Paurasava,Urban Ward No-09
23228,"Dapunia Union Health Sub Center, Pabna Sadar.","দাপুনিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র, পাবনা সদর।",10023640,Dapunia_Pabnasadar@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,432,Pabna Sadar,পাবনা সদর,Pabna N/A,পাবনা এন/এ,Unions Of Pabna Sadar Upazila,Dapunia
1487,Santhia Upazila Health Complex,"উপজেলা স্বাস্থ্য কমপ্লেক্স , সাঁথিয়া, পাবনা",10001493,santhia@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,433,Santhia,সান্থিয়া,Pabna N/A,পাবনা এন/এ,Unions Of Santhia Upazila,Kashinathpur
1484,Haludgar Union Health Sub Center,"হলুদগর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র ,সাঁথিয়া, পাবনা।",10001490,haludgar@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,433,Santhia,সান্থিয়া,Pabna N/A,পাবনা এন/এ,Unions Of Santhia Upazila,Dhopadaha
1485,Kashinatpur Union Health Sub Center,"কাশিনাথপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র সাঁথিয়া, পাবনা।",10001491,kashinatpur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,433,Santhia,সান্থিয়া,Pabna N/A,পাবনা এন/এ,Unions Of Santhia Upazila,Kashinathpur
1486,Ketupara Union Health Sub Center,"ক্ষেতুপাড়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র , সাঁথিয়া, পাবনা।",10001492,ketupara@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,433,Santhia,সান্থিয়া,Pabna N/A,পাবনা এন/এ,Unions Of Santhia Upazila,Khatu Para
1489,Sujanagar Upazila Health Complex,সুজানগর উপজেলা স্বাস্থ্য কমপ্লেক্স,10001495,drprottoy@gmail.com,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,434,Sujanagar,সুজানগর,Pabna N/A,পাবনা এন/এ,,
1488,Bhatikaya Uh&fwc,ভাটিকায়া ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10001494,bhatikaya@uhfwc.dghs.gov.bd,DGHS,37,Union Health & Family Welfare Center (UH&FWC),3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,434,Sujanagar,সুজানগর,Pabna N/A,পাবনা এন/এ,,
1490,Talimnagar Union Health Sub Center,"তালিমনগর উপ-স্বাস্থ্য কেন্দ্র, সুজানগর, পাবনা।",10001496,talimnagar@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,434,Sujanagar,সুজানগর,Pabna N/A,পাবনা এন/এ,Unions Of Sujanagar Upazila,Sagarkandi
1491,Tatiband Union Health Sub Center,তাতিবন্দ ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001497,tatiband@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,434,Sujanagar,সুজানগর,Pabna N/A,পাবনা এন/এ,Unions Of Sujanagar Upazila,Tantibanda
18911,Vatikia Union Health Sub Center,ভাটিকিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10019330,vatikia@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,39,Pabna,পাবনা,434,Sujanagar,সুজানগর,Pabna N/A,পাবনা এন/এ,,Raninagar
1521,Bagha Upazila Health Complex,বাঘা উপজেলা স্বাস্থ্য কমপ্লেক্স,10001527,bagha@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,435,Bagha,বাঘা,Rajshahi N/A,রাজশাহী এন/এ,,
1520,Arani Union Health Sub Center,আরনাই ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001526,arani@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,435,Bagha,বাঘা,Rajshahi N/A,রাজশাহী এন/এ,Unions Of Bagha Upazila,Arani
1517,Bagmara Upazila Health Complex,"বাগমারা , উপজেলা স্বাস্থ্য কমপ্লেক্স",10001523,bagmara@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,436,Baghmara,বাঘমারা,Rajshahi N/A,রাজশাহী এন/এ,Unions Of Baghmara Upazila,Ganipur
1514,Goalkandi Union Health Sub Center,গোয়ালকান্দি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001520,goalkandi@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,436,Baghmara,বাঘমারা,Rajshahi N/A,রাজশাহী এন/এ,Unions Of Baghmara Upazila,Goalkandi
1515,Hatmadhnagore (Naodas) Union Health Sub Center,হাটমধ্যনগর(নাওদাস) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001521,hatmadhnagore_naodas@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,436,Baghmara,বাঘমারা,Rajshahi N/A,রাজশাহী এন/এ,Unions Of Baghmara Upazila,Nardas
1516,Mohanganj (Gonipur) Union Health Sub Center,মোহনগঞ্জ(গণিপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10001522,mohanganj_gonipur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,3,Rajshahi,রাজশাহী,41,Rajshahi,রাজশাহী,436,Baghmara,বাঘমারা,Rajshahi N/A,রাজশাহী এন/এ,Unions Of Baghmara Upazila,Ganipur
