Id,Division Bn,District Bn,Upazila Bn,Name (Bangla)
1635,রাজশাহী,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,কয়েলগাতী উপ-স্বাস্থ্য কেন্দ্র
1637,রাজশাহী,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,"রতনকান্দি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,সিরাজগঞ্জ সদর"
1639,রাজশাহী,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,ছোনগাছা উপ-স্বাস্থ্য কেন্দ্র
1644,রাজশাহী,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,সিরাজগঞ্জ বক্ষব্যাধি ক্লিনিক
1656,রাজশাহী,সিরাজগঞ্জ,তারাশ,"উপজেলা স্বাস্থ্য কমপ্লেক্স,তাড়াশ,সিরাজগঞ্জ।"
1655,রাজশাহী,সিরাজগঞ্জ,তারাশ,"দুবিলা(মাগুড়াবিন্দু) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,তাড়াশ,সিরাজগঞ্জ।"
1661,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,উল্লাপাড়া উপজেলা স্বাস্থ্য কমপ্লেক্স
1657,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,আমডাঙ্গা(হরিকুম্পুল) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1658,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,বড়পাঙ্গাসি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1659,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,"দেবিরগঞ্জ (রামকির্নপুর) উপ-স্বাস্থ্য কেন্দ্র, উল্লাপাড়া।"
1662,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,উধুনিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1663,রাজশাহী,সিরাজগঞ্জ,উল্লাহপাড়া,উল্লাপাড়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1194,রংপুর,দিনাজপুর,বিরল,বিরল উপজেলা স্বাস্থ্য কমপ্লেক্স
1192,রংপুর,দিনাজপুর,বিরল,কেশোরীগঞ্জ ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1193,রংপুর,দিনাজপুর,বিরল,মঙ্গলপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1183,রংপুর,দিনাজপুর,বিরামপুর,বিরামপুর উপজেলা স্বাস্থ্য কমপ্লেক্স
1187,রংপুর,দিনাজপুর,বীরগঞ্জ,বীরগঞ্জ উপজেলা স্বাস্থ্য কমপ্লেক্স
1188,রংপুর,দিনাজপুর,বীরগঞ্জ,নওপাড়া (মোহাম্মদপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1189,রংপুর,দিনাজপুর,বীরগঞ্জ,"পাল্টাপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র, বীরগঞ্জ, দিনাজপুর।"
1195,রংপুর,দিনাজপুর,বোচাগঞ্জ,বোঁচাগঞ্জ উপজেলা স্বাস্থ্য কমপ্লেক্স
1197,রংপুর,দিনাজপুর,চিরিরবন্দর,চিরিরবন্দর উপজেলা স্বাস্থ্য কমপ্লেক্স
1196,রংপুর,দিনাজপুর,চিরিরবন্দর,"ডাংগার হাট(ফতেজংপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র, চিরিরবন্দর"
1198,রংপুর,দিনাজপুর,চিরিরবন্দর,রানীরবন্দর(নশরতপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1209,রংপুর,দিনাজপুর,দিনাজপুর সদর,দিনাজপুর মেডিকেল কলেজ
2233,রংপুর,দিনাজপুর,দিনাজপুর সদর,দিনাজপুর মেডিকেল কলেজ হাসপাতাল
1208,রংপুর,দিনাজপুর,দিনাজপুর সদর,"২৫০ শয্যা বিশিষ্ট জেনারেল হাসপাতাল, দিনাজপুর।"
1199,রংপুর,দিনাজপুর,দিনাজপুর সদর,"চাঁদগঞ্জ উপ স্বাস্থ্য কেন্দ্র,সদর,দিনাজপুর।"
1200,রংপুর,দিনাজপুর,দিনাজপুর সদর,"চেড়াডাঙ্গী উপ স্বাস্থ্য কেন্দ্র,সদর,দিনাজপুর।"
1201,রংপুর,দিনাজপুর,দিনাজপুর সদর,ঘুঘুডাঙ্গা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1202,রংপুর,দিনাজপুর,দিনাজপুর সদর,জালালপুর(শঙ্করপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1204,রংপুর,দিনাজপুর,দিনাজপুর সদর,রাজবাটি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1205,রংপুর,দিনাজপুর,দিনাজপুর সদর,"রামডুবী উপ স্বাস্থ্য কেন্দ্র,সদর,দিনাজপুর।"
1206,রংপুর,দিনাজপুর,দিনাজপুর সদর,রাণীগঞ্জ(ফাজিলপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1212,রংপুর,দিনাজপুর,দিনাজপুর সদর,হাউজিং স্টেট আরবান ডিসপেনসারি
1214,রংপুর,দিনাজপুর,ফুলবারি,ফুলবাড়ী উপজেলা স্বাস্থ্য কমপ্লেক্স
1213,রংপুর,দিনাজপুর,ফুলবারি,চিন্তমন(বেতদিঘী) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1215,রংপুর,দিনাজপুর,ফুলবারি,রুদ্রনী কাজিহাল ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1218,রংপুর,দিনাজপুর,ঘোড়াঘাট,"উপজেলা স্বাস্থ‌্য কমপ্লেক্স,ঘোড়াঘাট,দিনাজপুর"
1217,রংপুর,দিনাজপুর,ঘোড়াঘাট,গোপালপুর(পালশা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1219,রংপুর,দিনাজপুর,ঘোড়াঘাট,রাণীগঞ্জ(সিংড়া) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1220,রংপুর,দিনাজপুর,হাকিমপুর,হাকিমপুর উপজেলা স্বাস্থ্য কমপ্লেক্স
1221,রংপুর,দিনাজপুর,কাহারোল,কাহারোল উপজেলা স্বাস্থ্য কমপ্লেক্স
1224,রংপুর,দিনাজপুর,খানসামা,খানসামা উপজেলা স্বাস্থ্য কমপ্লেক্স
1222,রংপুর,দিনাজপুর,খানসামা,কাচিনীয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1223,রংপুর,দিনাজপুর,খানসামা,খানসামা ইউনিয়ন উপ-সাস্থ্য কেন্দ্র
2215,রংপুর,দিনাজপুর,নবাবগঞ্জ,"নবাবগঞ্জ, উপজেলা স্বাস্থ্য কমপ্লেক্স"
